หมายเลขทางหลวง,หมายเลขตอนควบคุม,ชื่อตอน,รถยนต์นั่งไม่เกิน 7 คน,รถยนต์นั่งเกิน  7 คน,รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก,รถบรรทุกขนาดกลาง,รถบรรทุกขนาดใหญ่,รถบรรทุกพ่วง,รถบรรทุกกึ่งพ่วง,รวม,รถจักรยานยนต์,จังหวัด
346,103,สะพานข้ามแม่น้ำเจ้าพระยาปทุมธานี - ต่างระดับลาดหลุมแก้ว,18321810,17761959,8194495,7081456,6731549,15699172,9994018,7331390,7321393,6974818,105412060,11920174,ปทุมธานี
346,201,ต่างระดับลาดหลุมแก้ว - แยกนพวงศ์,33547337,30400761,2173998,1219023,1091400,28046330,8541963,11736947,13761317,4347995,134867071,14681085,ปทุมธานี
346,202,แยกนพวงศ์ - บางเลน,26329804,23860197,1706274,956757,856591,22012310,6704204,9211805,10800642,3412547,105851131,11522527,นนทบุรี
346,301,บางเลน - ลำลูกบัว,21594939,17200620,4866985,4490329,4593725,18544765,18227192,21905126,18862337,14253841,144539859,22038063,นครปฐม
346,302,ลำลูกบัว - หนองกระทุ่ม,79611339,86613846,37765029,32818981,25162625,35117997,67156578,82954403,74085264,68158443,589444505,65701237,นครปฐม
346,400,หนองกระทุ่ม - พนมทวน,21231211,6638839,36318,21791,152534,49406327,2709286,3297629,5919753,2179050,91592738,7830053,กาญจนบุรี
347,101,เทคโนโลยีปทุมธานี - ต่างระดับเชียงรากน้อย,48076710,52499489,26565657,15343508,18363518,44303146,30756574,28345203,16659328,13859587,294772720,33625874,ปทุมธานี
347,102,ต่างระดับเชียงรากน้อย - บางกระสั้น,19084667,18521513,7044641,378912,957710,4927599,3863863,4338372,3900364,2285641,65303282,691776,พระนครศรีอยุธยา
347,200,บางกระสั้น - บางปะหัน,75724886,12669356,6157848,4784814,1705890,87104422,12513329,24912239,14177613,9652843,249403240,6074634,พระนครศรีอยุธยา
347,300,บางปะหัน -  เจ้าปลุก,48685448,45776059,23943151,23375009,23075329,22831840,22819353,22725703,22051424,20284563,275567879,32053231,พระนครศรีอยุธยา
348,101,อรัญประเทศ - แก้วเพชรพลอย,161230757,15118523,351594,385079,987810,1356147,3130857,1272434,217653,452049,184502903,77651947,สระแก้ว
348,102,แก้วเพชรพลอย - ช่องตะโก,37526503,15936596,5091724,4130786,4654934,6938722,5041805,4330461,5179082,4542616,93373229,9646820,สระแก้ว
348,201,ช่องตะโก - น้อยสะแกกวน,43403495,2785810,209173,19016,618013,28580702,3898233,1825514,3698567,3993312,89031835,23123176,บุรีรัมย์
348,202,น้อยสะแกกวน - ปะคำ,18186846,1167305,87647,7968,258958,11975829,1633430,764923,1549766,1673270,37305942,9689027,บุรีรัมย์
348,203,ปะคำ - นางรอง,20224879,6711760,1311400,643482,260651,39749259,4007507,1555760,1620923,1596487,77682108,29526858,บุรีรัมย์
349,100,พนัสนิคม - หนองชาก,32620488,32171640,2136768,2149412,2079872,32411869,10266603,13844742,9975800,8799946,146457140,12517164,ชลบุรี
350,100,รัชดาภิเษก - รามอินทรา,74669870,23736884,339328,69152,326463,27947126,88450,20906,0,0,127198179,27061013,กรุงเทพมหานคร
351,100,มหาวิทยาลัยเกษตรศาสตร์ - คันนายาว,208926499,66415867,949441,193488,913443,78196134,247485,58496,0,0,355900853,75716788,กรุงเทพมหานคร
352,100,ธัญบุรี - คลองระพีพัฒน์,13458280,10985040,1429340,1517670,112420,27149430,28121060,30746870,27591080,24322870,165434060,7130640,ปทุมธานี
352,201,คลองระพีพัฒน์ - ทางแยกต่างระดับวังน้อย,6697312,4010839,75482,29164,147533,4772521,4468878,4571808,4240716,4316198,33330451,1379262,พระนครศรีอยุธยา
352,202,ทางแยกต่างระดับวังน้อย - ลำตาเสา,1758401,1053059,19818,7657,38735,1253041,1173318,1200343,1113414,1133232,8751018,362130,พระนครศรีอยุธยา
354,100,ทางเข้าท่าอากาศยานสุวรรณภูมิด้านถนนบางพลี - กิ่งแก้ว,2642126,1228968,65191,65536,520147,2517263,676053,291807,254900,246276,8508267,442884,สมุทรปราการ
356,100,บ้านหว้า - ปากกราน,13612225,1880388,1502938,1441173,1331370,13982812,1949015,1736271,1612742,964214,40013148,2021074,พระนครศรีอยุธยา
357,101,ถนนวงแหวนรอบเมืองสุพรรณบุรี,21003740,17797929,61146,17470,157233,27332378,3646938,3135930,5476958,2297352,80927074,6184507,สุพรรณบุรี
357,102,ถนนวงแหวนรอบเมืองสุพรรณบุรี,22878385,19386446,66604,19030,171267,29771872,3972437,3415820,5965792,2502398,88150051,6736493,สุพรรณบุรี
357,103,ถนนวงแหวนรอบเมืองสุพรรณบุรี,4325250,759200,76650,36500,18250,6252450,1533000,1178950,861400,211700,15253350,2339650,สุพรรณบุรี
357,104,ถนนวงแหวนรอบเมืองสุพรรณบุรี,4637966,814090,82192,39139,19569,6704502,1643836,1264188,923679,227006,16356167,2508807,สุพรรณบุรี
359,101,คลองยาง - สระขวัญ,14973255,15462751,1043499,208700,1210458,23135310,1430542,1779639,2572698,2762425,64579277,10150395,สระแก้ว
359,102,สระขวัญ - เขามะกา,23616435,24388488,1645849,329170,1909185,36489966,2256309,2806920,4057766,4357011,101857099,16009621,สระแก้ว
359,200,เขามะกา - เขาหินซ้อน,59056014,42695336,33894766,1693062,1793640,26334657,10074557,10946232,19327727,18405763,224221754,2732367,ปราจีนบุรี
360,100,ทางเข้าเมืองชุมพร,4872286,2795290,43271,73560,38944,7581035,540884,337512,242316,173083,16698181,3786191,ชุมพร
361,100,ทางเลี่ยงเมืองชลบุรี,55128870,39955455,4559580,962505,4286925,66849750,21592305,20780910,17430210,24036345,255582855,16513695,ชลบุรี
361,200,ทางเลี่ยงเมืองชลบุรี,31950243,23156406,2642530,557825,2484511,38743144,12513940,12043692,10101775,13930397,148124463,9570604,ชลบุรี
362,101,ถนนวงแหวนรอบเมืองสระบุรี,56929415,38128630,166440,173375,880745,59932270,10097360,10867145,21068530,14632850,212876760,14078050,สระบุรี
362,102,ถนนวงแหวนรอบเมืองสระบุรี,32041633,15973504,346956,486640,428063,22583696,5222367,5961339,5884738,3960708,92889644,6497544,สระบุรี
363,100,ศูนย์ราชการระยอง - นิคมอุตสาหกรรมมาบตาพุด,27571862,18281627,261125,377180,420701,27238202,2312404,2370432,1987449,2123814,82944796,12252549,ระยอง
364,100,ทางเลี่ยงเมืองระยอง,11612603,8378082,116996,151239,704832,13222017,1248437,1539501,503655,216871,37694233,5154974,ระยอง
365,101,ทางเลี่ยงเมืองฉะเชิงเทราด้านเหนือ,5100278,5106723,1022634,663853,530652,3873547,3394456,3598553,2818688,3712418,29821802,2876694,ฉะเชิงเทรา
365,102,ทางเลี่ยงเมืองฉะเชิงเทราด้านใต้,43584822,40452607,29171,82043,167732,28550921,17123260,17300108,8855161,6379289,162525114,8995545,ฉะเชิงเทรา
366,100,ทางเลี่ยงเมืองลพบุรี,23829795,9021632,1818423,408793,895115,13990578,6138939,4884368,6385624,5617376,72990643,4722261,ลพบุรี
367,100,ทางเลี่ยงเมืองกาญจนบุรี,58685190,49884572,264067,3442468,787398,62862243,3735341,3965799,2194153,1377947,187199178,22162385,กาญจนบุรี
368,100,ทางเลี่ยงเมืองอ่างทอง,20442146,13444014,3745004,760010,2056290,3460888,2615643,2390126,2153954,910947,51979022,5859893,อ่างทอง
369,100,ทางเลี่ยงเมืองสิงห์บุรี,2599254,1858629,780928,2094,578368,2124521,1170868,1015939,817566,3664,10951831,1780641,สิงห์บุรี
370,100,ทางเข้าท่าอากาศยานสุวรรณภูมิด้านถนนบางนา - บางวัว,7666358,3565957,189157,190158,1509252,7304057,1961627,846702,739613,714593,24687474,1285066,สมุทรปราการ
372,100,ทางเลี่ยงเมืองอรัญประเทศ,18878796,1770255,41169,45090,115664,158794,366598,148992,25485,52931,21603774,9092405,สระแก้ว
375,101,บ้านบ่อ - พระประโทน,103521752,82102514,13065187,5231553,11065693,191184503,52274445,54917612,18598034,10545277,542506570,47577003,สมุทรสาคร
375,102,นครปฐม - ดอนตูม,44346887,36191345,7710147,7481431,7204563,73628592,31707302,40187861,21210427,10496874,280165429,47952178,นครปฐม
375,103,ดอนตูม - ลำลูกบัว,7750175,4277952,292664,567262,325182,14954766,2045034,2540034,1864378,794890,35412337,6445833,นครปฐม
401,101,แยกโคกเคียน - เขาศก,26802651,2620967,71157,35579,355787,7163186,1268975,984345,830171,379507,40512325,6902276,พังงา
401,102,เขาศก - พนม,34358363,6429019,2951025,1761581,1520681,6444075,1611019,1355063,1099106,978656,58508588,13113994,สุราษฎร์ธานี
401,200,พนม - ช่องชาลี,57862173,15249372,930677,350911,518738,11702119,3631166,3707451,2685232,633166,97271005,14921346,สุราษฎร์ธานี
401,301,ช่องชาลี - ท่าโรงช้าง,65075558,47447372,1621403,3498817,2450391,23796832,3864547,4973928,4583816,3059941,160372605,16494423,สุราษฎร์ธานี
401,302,กิโลศูนย์ - หนองบัว,28373648,28163492,1281195,1215362,1048250,30457488,3271350,941906,602617,263329,95618637,19081190,สุราษฎร์ธานี
401,401,ท่าโรงช้าง - กิโลศูนย์,7952438,3615325,31938,0,25550,20325025,1526613,1507450,613200,204400,35801939,5461313,สุราษฎร์ธานี
401,402,บางกุ้ง - เขาหัวช้าง,148190429,116856073,5043899,4076576,3800198,28536029,13732532,19104629,7686763,4370227,351397355,64620631,สุราษฎร์ธานี
401,501,เขาหัวช้าง - สิชล,47055572,40787381,2334631,2324822,1598928,42239169,5709056,5463822,2050159,313900,149877440,16705366,นครศรีธรรมราช
401,502,สิชล - ท่าแพ,81574257,78234323,2613861,4047855,1288779,47122112,14285478,11544554,3702970,1760726,246174915,60863036,นครศรีธรรมราช
401,503,ท่าแพ - นครศรีธรรมราช,23564457,13136013,1475768,2392,74147,18835779,1339433,980656,212874,9567,59631086,18189981,นครศรีธรรมราช
402,101,โคกกลอย - หมากปรก,58753846,34925232,1037067,1818856,6007012,77532739,5879373,4483321,5975103,4762532,201175081,23812658,ภูเก็ต
402,102,หมากปรก - เมืองภูเก็ต,315443430,36027502,12434533,11128759,7448849,223603967,18191811,12751084,4589995,2463165,644083095,181097055,ภูเก็ต
403,100,นครศรีธรรมราช - เสาธง,61843439,14068359,2651896,215019,445396,58971405,2457355,1361784,660414,373723,143048790,46664151,นครศรีธรรมราช
403,201,เสาธง - สวนผัก,51812052,43320761,1075432,3529791,884097,34130109,5258399,2903006,1444905,1042443,145400995,24517202,นครศรีธรรมราช
403,202,ทุ่งสง - กะปาง,67363699,2543681,526279,801949,933519,44846481,3182734,4141314,5701355,6515834,136556845,32842309,นครศรีธรรมราช
403,301,กะปาง - ห้วยนาง,10291573,4125927,58112,58112,63923,18560861,2132698,1627126,2132698,1580637,40631667,8420378,ตรัง
403,302,ห้วยนาง - ต้นม่วง,10118091,3772847,115571,59650,100659,15158495,1211636,1453963,1383129,1234004,34608045,7549423,ตรัง
403,303,ต้นม่วง - ตรัง,23042339,10572794,2041956,553597,1025516,30529511,1978428,4183741,4701036,4283570,82912488,10472965,ตรัง
403,304,ตรัง - กันตัง,48490012,43759279,509777,421416,156332,36459269,856426,992366,1121510,1169089,133935476,41862908,ตรัง
404,100,ตรัง - บ้านนา,46471800,28787550,416100,799350,678900,74755650,3909150,3536850,2222850,492750,162070950,34164000,ตรัง
404,200,บ้านนา - หยงสตาร์,58947398,38115446,11842527,6516257,5290427,68746874,18824744,17405361,14315694,13011009,253015737,58058491,ตรัง
406,101,ปากจ่า - ค่ายรวมมิตร,92044231,106147005,15684754,13234614,15298905,49465816,18134894,13466123,8874522,8546551,340897415,77362684,สงขลา
406,102,ค่ายรวมมิตร - ย่านซื่อ,46584001,38577854,2515781,1651698,795262,135576878,3983957,2523428,1475823,458805,234143487,101288851,สตูล
406,103,ย่านซื่อ - ตำมะลัง,45152015,37391976,2438446,1600925,770816,131409264,3861490,2445858,1430456,444701,226945947,98175246,สตูล
407,101,คลองหวะ - ควนหิน,65862720,44065708,4090394,62646,1433481,42569582,2034142,1079717,103181,431150,161732721,32074588,สงขลา
407,102,ควนหิน - สงขลา,20633590,19653134,9004185,6763143,548255,21401947,2353094,1744811,628292,900419,83630870,22598503,สงขลา
408,101,หัวถนน - เฉลิมพระเกียรติ,47579651,4587741,4930265,20759,228349,45721720,3788519,1577685,633150,581252,109649091,20333450,นครศรีธรรมราช
408,102,เฉลิมพระเกียรติ - ปากระวะ,37371897,17131352,2262631,1600773,1354500,35832692,9620031,9635423,4202030,2939882,121951211,26181877,นครศรีธรรมราช
408,201,ปากระวะ - สทิงพระ,74116258,9738623,7644721,1165474,671629,106571751,7862012,5274265,3575438,2429717,219049888,29551685,สงขลา
408,202,สทิงพระ - เกาะยอ,107570978,71378320,14423752,725630,1421643,119462428,7004553,6915700,4309355,4176076,337388435,100107353,สงขลา
408,203,เกาะยอ - ทุ่งหวัง,34485518,22036641,5825709,5600472,432210,50087703,3335934,5131737,2538475,2903723,132378122,19321630,สงขลา
408,301,ทุ่งหวัง - นาทวี,40905673,26918381,2003825,296132,355358,47351475,2744155,2951447,2023567,1066074,126616087,21074713,สงขลา
408,302,นาทวี - ด่านประกอบ (เขตแดนไทย/มาเลเซีย),30972201,17231758,277718,171921,105797,72696066,1401816,899278,423190,238044,124417789,53321910,สงขลา
409,100,นาเกตุ - ป่าพ้อ,12906224,2498403,795544,111771,65747,17298154,1354397,1301800,657475,552279,37541794,18146296,ปัตตานี
409,200,ป่าพ้อ - ท่าสาป,20182782,23300049,1155223,910731,770149,3202840,2426579,1790901,592892,213930,54546076,17138861,ยะลา
410,101,ปัตตานี - บราโอ,5242751,5308801,159622,93571,132101,82563,82563,33025,5504,11008,11151509,5182204,ปัตตานี
410,102,บราโอ - ยะลา,18590905,18825121,566022,331806,468432,292770,292770,117108,19518,39036,39543488,18376206,ปัตตานี
410,201,ยะลา - ตะบิงติงงี,28434614,27793076,3052479,1624539,786401,6767190,2007393,1572803,1169255,817443,74025193,20177401,ยะลา
410,202,ตะบิงติงงี - บ่อหิน,20305130,13006301,168317,0,168317,46134113,1943294,1009901,719172,290729,83745274,48077407,ยะลา
410,203,บ่อหิน - เบตง,10553344,8234126,1222534,629245,305633,20459465,6975635,4890136,1528167,53935,54852220,20441486,ยะลา
412,100,ทางเข้าระนอง,495642,332781,15478,10375,3062,277247,12927,7824,1701,680,1157717,419272,ระนอง
414,101,น้ำกระจาย - คลองวง,12408759,3238079,107967,60499,65153,11557123,286671,368577,205696,208488,28507012,5720390,สงขลา
414,102,คลองวง - ท่าท้อน,105912408,27637959,921530,516375,556096,98643442,2446821,3145913,1755674,1779506,243315724,48825207,สงขลา
415,100,นาเหนือ - บางคราม,15007217,13305931,109257,421420,725778,22062092,2629970,1794935,1482772,905272,58444644,12291402,กระบี่
415,200,บางคราม - พนม,17281670,13977821,1671474,205269,733103,12462743,3362497,2863987,2746691,1456430,56761685,6509950,สุราษฎร์ธานี
416,101,ฉลุง - ละงู,35285203,29728798,513731,567808,216308,62850924,3204059,2217155,1203212,256865,136044063,59254807,สตูล
416,102,ละงู - สามแยก,129763984,119105164,46800795,39858269,14027987,175829688,101912202,48618103,31874363,20888836,728679391,138340046,สตูล
417,100,ท่าอากาศยานสุราษฎร์ธานี - ค้อล่าง,35528236,13082406,799870,977160,973037,42611618,2964466,4704389,2733576,799870,105174628,19077306,สุราษฎร์ธานี
418,101,งาแม่ - มะพร้าวต้นเดียว,9682173,1027293,33215,54568,111508,6277635,519578,441285,182683,180310,18510248,2427068,ปัตตานี
418,102,มะพร้าวต้นเดียว - ยุโป,30200930,3204362,103605,170209,347818,19581392,1620682,1376470,569829,562429,57737726,7570584,ปัตตานี
418,200,ยุโป - ท่าสาป,13218400,1402491,45346,74497,152233,8570420,709343,602456,249404,246165,25270755,3313507,ยะลา
419,100,ถนนวงแหวนรอบเมืองตรัง,23648939,5943607,308018,57040,239570,48393054,4665903,5943607,4939696,3331158,97470592,23318105,ตรัง
420,100,วงแหวนรอบเมืองสุราษฎร์ธานี,118934445,59938826,4393016,2945905,2932984,143871271,14755365,12610540,13915524,13256572,387554448,42715619,สุราษฎร์ธานี
1001,100,เชียงใหม่ - บ้านโป่ง,179614295,106255800,32660543,30766456,16735257,206218744,24735284,15676064,3638641,3489108,619790192,141196724,เชียงใหม่
1001,200,บ้านโป่ง - พร้าว,80703564,50290377,11187708,11122537,6430217,301199170,36756509,19486163,12599749,8385350,538161344,206766224,เชียงใหม่
1004,100,ห้วยแก้ว - พระตำหนักภูพิงคราชนิเวศน์,13896245,7200619,6428276,302996,784226,9208713,231703,0,0,0,38052778,11187101,เชียงใหม่
1006,100,เชียงใหม่ - ออนหลวย,210087721,57301733,5692904,0,232934,80790785,6773717,298155,93174,0,361271123,96537115,เชียงใหม่
1007,100,ทางเข้าดอยสะเก็ด,219628,29842,33368,0,0,160914,55341,0,0,0,499093,189121,เชียงใหม่
1009,100,จอมทอง - ดอยอินทนนท์,26062570,10585256,2948872,238637,153410,63017214,4772740,767048,51137,17046,108613930,38471694,เชียงใหม่
1010,100,ปากทางท่าลี่ - ร้องธาร,897484,183559,781,0,1562,1786376,80453,42179,17965,1562,3011921,783443,เชียงใหม่
1010,200,ร้องธาร - ม่วงโตน,3576591,1290128,19160,0,0,8839290,523715,402367,102188,12774,14766213,6412317,ลำพูน
1012,100,ฮอด - วังลุง,3937474,505781,32631,0,0,2012245,293679,364380,755952,43508,7945650,4595533,เชียงใหม่
1013,100,สันป่าตอง - บ้านกาด,7251473,1538468,459108,6081,0,12918872,1328677,416542,115537,12162,24046920,11799986,เชียงใหม่
1014,100,ดอยสะเก็ด - สันป่าค่า,31815818,4578922,1455316,402283,171562,38015702,2774566,934715,124234,0,80273118,25402960,เชียงใหม่
1015,100,ลำพูน - สะพานศรีวิชัย,7037222,4349508,1078363,870229,765343,16563857,1283220,924311,771898,689956,34333907,14028556,ลำพูน
1015,200,สะพานศรีวิชัย - สันป่าตอง,12387801,7825299,1045855,318157,287695,29561489,1431705,406157,260618,257233,53782009,8400689,เชียงใหม่
1016,100,แม่จัน - กิ่วพร้าว,6037100,3325150,91250,244550,277400,16231550,657000,459900,324850,357700,28006450,4277800,เชียงราย
1016,200,กิ่วพร้าว - เชียงแสน,12336210,6794612,186460,499713,566839,33167549,1342514,939760,663798,730924,57228379,8741257,เชียงราย
1020,100,เชียงราย - โป่งเกลือ,38626563,20888839,1738195,1301105,40660,58488748,12889074,15044030,6566516,5499203,161082933,40517232,เชียงราย
1020,201,โป่งเกลือ - บ้านปล้อง,18599729,4922662,531936,423746,117206,22124933,1352380,766349,919618,252444,50011003,4715297,เชียงราย
1020,202,บ้านปล้อง - ชมภู,24490861,2945203,598491,1070983,393744,41721088,4063436,1023734,1181231,566991,78055762,30995508,เชียงราย
1020,203,ชมภู - เชียงของ,14835721,5591193,63536,31768,412986,24032598,4399887,3065626,3049741,2319074,57802130,20299841,เชียงราย
1021,101,แม่ต๋ำ - บ้านใหม่,34194660,16084455,1407896,30386,2127038,41517746,5753130,4801028,3403260,1650986,110970585,25099043,พะเยา
1021,102,บ้านใหม่ - น้ำแวน,14746886,4614873,207078,502903,428947,31061646,2470140,606442,1952446,177495,56768856,11906964,พะเยา
1021,103,น้ำแวน - สะแล่ง,18703418,3853185,210941,337505,267192,32716918,1905499,724230,801575,689073,60209536,18710449,พะเยา
1021,200,สะแล่ง - เทิง,12251787,2524052,138178,221085,175026,21431416,1248208,474411,525077,451382,39440622,12256393,เชียงราย
1022,100,แพร่ - น้ำกาย,16129231,6971638,726050,359121,507454,23358499,1928325,577717,351314,366928,51276277,18112205,แพร่
1023,101,แพร่ - แยกแม่แขม,35170360,17033449,3430765,1685288,1043274,39965406,4193158,3029506,2648310,1905981,110105497,30616069,แพร่
1023,102,แยกแม่แขม - วังชิ้น,13258868,6421437,1293364,635337,393304,15066552,1580778,1142093,998386,718535,41508654,11541947,แพร่
1024,100,สวนเขื่อน - ปากห้วยอ้อย,5916290,1383762,804841,0,0,4052447,1976804,847202,0,0,14981346,14134145,แพร่
1026,101,เวียงสา - ดอนไชย,845340,129940,730,20440,13140,686930,318280,215350,88330,72270,2390750,816870,น่าน
1026,102,ดอนไชย - ผาเวียง,6847254,1052514,5913,165564,106434,5564133,2578068,1744335,715473,585387,19365075,6616647,น่าน
1026,103,ผาเวียง - ปากนาย,36386332,4658968,590277,0,0,2445431,3836798,2065968,1159472,1307041,52450287,3857879,น่าน
1030,100,ป่าเห็ว - ริมปิง,9890456,7857545,2512587,1484711,1297409,20310840,3170428,1726833,899963,575611,49726383,22129039,ลำพูน
1033,100,แม่ทา - ท่าจักร,36418778,25148610,5641150,4270290,2778115,66298675,8649763,6029358,3105665,1067572,159407976,84508064,ลำพูน
1034,100,เกาะคา - ห้างฉัตร,14751527,1901518,307077,5905,124012,19091948,1996003,590534,236213,147633,39152370,11922871,ลำปาง
1035,101,วังหม้อพัฒนา - สำเภาทอง,93414450,92297550,6701400,6153900,4796100,96863700,10402500,13501350,11815050,9285600,345231600,79354650,ลำปาง
1035,102,สำเภาทอง -  สันติสุข,27499789,8769654,6646475,4477139,5058706,17677777,6757249,6932642,7089573,6720325,97629329,19893268,ลำปาง
1035,103,สันติสุข  - วังเหนือ,44096042,25803004,11183120,9910245,7873644,43259581,11546799,8891944,9164703,8546449,180275531,38640862,ลำปาง
1036,100,บ้านฟ่อน - ศูนย์สร้างทางลำปาง,16916580,1100954,264652,21172,21172,31906490,6012902,1365606,1323262,1725533,60658323,13486685,ลำปาง
